    1787     256.742    -37.795
    1789     256.742    -36.271
    1792     256.742    -34.747
    1795     256.742    -31.699
    1797     256.742    -28.651
    1800     256.742    -25.603
    1803     261.455      0.000
    1804     256.742    -22.555
    1808     261.379      2.360
    1809     256.742    -19.507
    1810     259.411     -5.791
    1812     256.742    -17.272
    1815     256.742    -15.037
    1819     256.742    -12.802
    1821     260.111      4.877
    1822     257.638     -2.896
    1830     255.900     -8.128
    1874     253.971      2.364
    1877     253.344      0.000
    1882     250.363    -10.465
    1884     253.398      4.877
    1887     242.947    -68.580
    1889     242.947    -64.922
    1891     242.947    -61.265
    1893     242.947    -57.607
    1895     242.947    -53.950
    1897     242.947    -50.292
    1899     242.947    -48.158
    1901     242.947    -46.025
    1903     242.947    -43.891
    1904     248.531     -5.791
    1907     242.947    -41.859
    1911     242.947    -39.827
    1915     242.947    -37.795
    1919     242.947    -36.271
    1921     242.947    -34.747
    1923     248.093     -2.896
    1925     242.947    -31.699
    1927     242.947    -28.651
    1930     242.947    -25.603
    1933     242.947    -22.555
    1935     242.947    -19.507
    1937     242.947    -17.272
    1940     242.947    -15.037
    1942     246.448      2.370
    1944     243.915     -8.128
    1945     242.947    -12.802
    1947     246.569      4.877
    1948     245.115      0.000
    1998     237.563    -10.465
    2004     238.434     -2.896
    2007     237.536     -5.791
    2010     239.631      4.877
    2012     238.818      2.376
    2014     236.775      0.000
    2016     229.042    -68.580
    2018     229.042    -64.922
    2020     229.042    -61.265
    2022     229.042    -57.607
    2025     229.042    -53.950
    2027     229.042    -50.292
    2030     229.042    -48.158
    2032     229.042    -46.025
    2034     229.042    -43.891
    2036     229.042    -41.859
    2038     229.042    -39.827
    2040     229.042    -37.795
    2044     229.042    -36.271
    2046     229.042    -34.747
    2049     229.042    -31.699
    2053     229.042    -28.651
    2056     229.042    -25.603
    2058     231.822     -8.128
    2062     229.042    -22.555
    2064     229.042    -19.507
    2067     229.042    -17.272
    2069     229.042    -15.037
    2071     229.042    -12.802
    2072     232.591      4.877
    2074     231.089      2.383
    2085     228.671     -2.896
    2100     228.336      0.000
    2110     226.437     -5.791
    2118     224.647    -10.465
    2135     225.458      4.877
    2141     223.269      2.391
    2143     215.044    -68.580
    2145     215.044    -64.922
    2147     215.044    -61.265
    2149     215.044    -57.607
    2152     215.044    -53.950
    2154     215.044    -50.292
    2156     215.044    -48.158
    2158     215.044    -46.025
    2161     215.044    -43.891
    2162     219.645     -8.128
    2164     215.044    -41.859
    2166     215.044    -39.827
    2168     215.044    -37.795
    2171     215.044    -36.271
    2173     215.044    -34.747
    2176     215.044    -31.699
    2180     219.806      0.000
    2181     215.044    -28.651
    2183     218.817     -2.896
    2184     215.044    -25.603
    2186     215.044    -22.555
    2190     215.044    -19.507
    2193     215.044    -17.272
    2195     215.044    -15.037
    2198     215.044    -12.802
    2200     218.238      4.877
    2201     215.250     -5.791
    2214     215.365      2.400
    2232     211.620    -10.465
    2254     211.197      0.000
    2263     210.942      4.877
    2264     208.885     -2.896
    2266     207.413     -8.128
    2269     200.971    -68.580
    2272     200.971    -64.922
    2274     200.971    -61.265
    2276     200.971    -57.607
    2278     200.971    -53.950
    2280     200.971    -50.292
    2282     200.971    -48.158
    2284     200.971    -46.025
    2287     200.971    -43.891
    2289     207.388      2.408
    2292     200.971    -41.859
    2294     200.971    -39.827
    2296     200.971    -37.795
    2298     200.971    -36.271
    2301     200.971    -34.747
    2303     200.971    -31.699
    2306     200.971    -28.651
    2308     200.971    -25.603
    2309     203.989     -5.791
    2313     200.971    -22.555
    2317     200.971    -19.507
    2319     200.971    -17.272
    2321     200.971    -15.037
    2323     200.971    -12.802
    2327     203.577      4.877
    2328     202.519      0.000
    2342     198.486    -10.465
    2356     198.886     -2.896
    2366     199.346      2.416
    2383     195.153     -8.128
    2390     196.154      4.877
    2394     193.784      0.000
    2396     192.667     -5.791
    2397     186.842    -68.580
    2399     186.842    -64.922
    2401     186.842    -61.265
    2403     186.842    -57.607
    2405     186.842    -53.950
    2407     186.842    -50.292
    2410     186.842    -48.158
    2412     186.842    -46.025
    2414     186.842    -43.891
    2416     186.842    -41.859
    2419     186.842    -39.827
    2421     186.842    -37.795
    2424     186.842    -36.271
    2427     186.842    -34.747
    2430     186.842    -31.699
    2433     186.842    -28.651
    2435     186.842    -25.603
    2436     191.248      2.423
    2439     186.842    -22.555
    2441     186.842    -19.507
    2443     186.842    -17.272
    2445     186.842    -15.037
    2447     188.834     -2.896
    2450     186.842    -12.802
    2455     188.681      4.877
    2456     185.249    -10.465
    2484     185.001      0.000
    2492     182.893     -8.128
    2506     183.104      2.429
    2509     181.300     -5.791
    2519     181.169      4.877
    2522     178.742     -2.896
    2523     172.676    -68.580
    2525     172.676    -64.922
    2527     172.676    -61.265
    2529     172.676    -57.607
    2531     172.676    -53.950
    2533     172.676    -50.292
    2536     172.676    -48.158
    2538     172.676    -46.025
    2540     172.676    -43.891
    2543     172.676    -41.859
    2545     172.676    -39.827
    2547     172.676    -37.795
    2549     172.676    -36.271
    2551     172.676    -34.747
    2556     172.676    -31.699
    2558     172.676    -28.651
    2561     172.676    -25.603
    2564     176.184      0.000
    2565     172.676    -22.555
    2567     172.676    -19.507
    2570     172.676    -17.272
    2573     172.676    -15.037
    2575     172.676    -12.802
    2576     174.923      2.434
    2579     171.916    -10.465
    2583     173.626      4.877
    2584     170.663     -8.128
    2606     169.903     -5.791
    2626     168.623     -2.896
    2639     167.343      0.000
    2643     166.715      2.437
    2648     166.063      4.877
    2650     158.490    -68.580
    2652     158.490    -64.922
    2654     158.490    -61.265
    2656     158.490    -57.607
    2658     158.490    -53.950
    2660     158.490    -50.292
    2662     158.490    -48.158
    2665     158.490    -46.025
    2667     158.490    -43.891
    2669     158.490    -41.859
    2671     158.490    -39.827
    2673     158.490    -37.795
    2676     158.490    -36.271
    2678     158.490    -34.747
    2681     158.490    -31.699
    2684     158.490    -28.651
    2686     158.490    -25.603
    2689     158.490    -22.555
    2692     158.490    -19.507
    2695     158.490    -17.272
    2697     158.490    -15.037
    2699     158.490    -12.802
    2701     158.490    -10.465
    2703     158.490     -8.128
    2705     158.490     -5.791
    2707     158.490     -2.896
    2709     158.490      0.000
    2711     158.490      2.438
    2713     158.490      4.877
    2771     142.723    -68.580
    2773     142.723    -64.922
    2775     142.723    -61.265
    2777     142.723    -57.607
    2779     142.723    -53.950
    2781     142.723    -50.292
    2783     142.723    -48.158
    2785     142.723    -46.025
    2787     142.723    -43.891
    2789     142.723    -41.859
    2791     142.723    -39.827
    2793     142.723    -37.795
    2795     142.723    -36.271
    2797     142.723    -34.747
    2799     142.723    -31.699
    2801     142.723    -28.651
    2803     142.723    -25.603
    2805     142.723    -22.555
    2807     142.723    -19.507
    2809     142.723    -17.272
    2811     142.723    -15.037
    2813     142.723    -12.802
    2815     142.723    -10.465
    2817     142.723     -8.128
    2819     142.723     -5.791
    2821     142.723     -2.896
    2823     142.723      0.000
    2825     142.723      2.438
    2827     142.723      4.877
    2885     126.694    -68.580
    2887     126.694    -64.922
    2889     126.694    -61.265
    2891     126.694    -57.607
    2893     126.694    -53.950
    2895     126.694    -50.292
    2897     126.694    -48.158
    2899     126.694    -46.025
